n_uni_tokens,n_bpe_tokens,n_chars,n_lines,valid_uni_chunk,valid_bpe_chunk
92,91,335,8,False,False
94,98,320,7,False,False
89,87,312,6,False,False
101,100,336,8,False,False
93,93,345,5,False,False
89,95,342,6,False,False
89,88,338,5,False,False
97,103,339,5,False,False
84,94,335,5,False,False
94,97,314,6,False,False
86,94,339,5,False,False
106,103,342,5,False,False
99,99,363,6,False,False
85,88,329,6,False,False
90,89,339,8,False,False
86,88,352,7,False,False
87,87,327,7,False,False
89,91,350,8,False,False
80,80,331,7,False,False
93,92,332,7,False,False
85,84,318,7,False,False
84,89,310,7,False,False
92,94,343,8,False,False
88,87,322,8,False,False
95,85,324,8,False,False
96,98,365,7,False,False
80,78,313,5,False,False
89,86,342,7,False,False
86,89,341,7,False,False
87,89,327,7,False,False
83,83,306,7,False,False
90,89,328,7,False,False
75,78,308,7,False,False
80,81,313,7,False,False
80,83,310,7,False,False
87,87,303,6,False,False
88,88,339,7,False,False
92,87,335,7,False,False
98,96,336,7,False,False
91,98,329,7,False,False
93,93,309,8,False,False
70,71,311,6,False,False
92,90,328,8,False,False
79,85,320,7,False,False
81,85,318,7,False,False
89,90,340,7,False,False
85,86,322,7,False,False
80,80,306,6,False,False
97,96,336,7,False,False
84,86,317,7,False,False
83,84,324,7,False,False
89,92,342,7,False,False
90,91,333,7,False,False
224,224,797,17,True,True
270,277,1012,23,True,True
198,204,724,16,True,True
85,88,342,8,False,False
81,80,303,6,False,False
92,89,345,8,False,False
85,89,341,8,False,False
97,102,339,8,False,False
84,87,304,6,False,False
103,105,348,7,False,False
73,73,323,6,False,False
102,108,425,9,False,False
307,310,1183,25,True,True
468,477,1700,38,True,True
344,346,1248,25,True,True
80,86,340,8,False,False
84,87,333,7,False,False
96,97,344,7,False,False
87,86,319,7,False,False
88,89,337,7,False,False
92,96,332,7,False,False
87,86,319,6,False,False
105,108,367,7,False,False
89,89,330,6,False,False
87,88,341,8,False,False
83,84,325,7,False,False
90,91,310,7,False,False
95,96,347,7,False,False
87,109,328,7,False,False
91,102,341,7,False,False
94,93,318,7,False,False
78,83,303,7,False,False
84,85,327,7,False,False
96,101,341,7,False,False
96,94,339,8,False,False
98,101,325,6,False,False
84,88,301,6,False,False
102,99,313,8,False,False
95,94,308,7,False,False
100,97,322,7,False,False
175,91,499,8,True,False
144,160,574,15,True,True
119,124,437,12,False,False
86,92,320,6,False,False
86,90,313,5,False,False
94,95,357,6,False,False
100,101,339,5,False,False
96,95,337,6,False,False
95,98,305,7,False,False
91,93,312,6,False,False
111,110,348,8,False,False
88,94,320,7,False,False
106,105,337,8,False,False
88,88,306,6,False,False
272,281,970,20,True,True
439,445,1600,34,True,True
92,89,303,7,False,False
165,173,583,12,True,True
106,98,357,10,False,False
122,114,462,11,False,False
128,133,494,8,True,True
87,89,302,10,False,False
94,93,304,7,False,False
88,94,340,6,False,False
92,94,335,6,False,False
90,93,316,6,False,False
82,88,341,5,False,False
90,93,323,6,False,False
92,91,309,6,False,False
200,203,620,10,True,True
311,309,1134,22,True,True
71,71,305,8,False,False
97,99,361,7,False,False
80,82,328,5,False,False
85,87,313,7,False,False
97,98,344,5,False,False
94,92,321,7,False,False
87,87,321,8,False,False
98,97,330,7,False,False
83,87,325,8,False,False
97,97,328,8,False,False
100,98,344,8,False,False
91,93,324,6,False,False
88,88,307,6,False,False
86,89,302,6,False,False
84,92,338,6,False,False
79,85,334,5,False,False
87,91,336,6,False,False
84,86,310,5,False,False
96,103,343,6,False,False
97,102,322,6,False,False
98,107,360,8,False,False
86,86,347,6,False,False
87,91,311,6,False,False
103,107,363,7,False,False
87,94,329,5,False,False
133,115,329,5,True,False
95,98,306,5,False,False
89,91,307,6,False,False
102,104,355,7,False,False
84,86,301,6,False,False
96,95,318,7,False,False
106,106,367,7,False,False
86,88,335,7,False,False
94,93,314,7,False,False
99,97,321,8,False,False
100,99,310,7,False,False
101,101,316,7,False,False
107,110,352,7,False,False
104,108,354,9,False,False
91,91,334,7,False,False
99,98,327,8,False,False
96,99,320,7,False,False
88,86,320,8,False,False
87,90,329,7,False,False
85,85,322,7,False,False
88,91,339,7,False,False
92,94,338,7,False,False
95,94,331,7,False,False
91,89,339,8,False,False
175,91,499,8,True,False
83,81,340,7,False,False
96,97,335,5,False,False
94,90,313,5,False,False
94,105,349,7,False,False
90,98,320,7,False,False
98,104,348,7,False,False
97,99,335,8,False,False
100,101,351,6,False,False
102,106,356,7,False,False
79,83,304,6,False,False
105,118,360,8,False,False
105,122,359,9,False,False
90,94,311,5,False,False
92,95,335,6,False,False
91,95,342,5,False,False
112,109,347,8,False,False
83,88,301,6,False,False
100,102,303,9,False,False
93,96,316,8,False,False
96,97,313,8,False,False
95,96,333,6,False,False
98,97,328,8,False,False
81,80,321,6,False,False
88,89,324,8,False,False
83,85,318,7,False,False
82,84,310,7,False,False
82,82,309,7,False,False
88,87,336,7,False,False
87,91,334,7,False,False
85,94,343,8,False,False
93,93,331,8,False,False
92,92,342,7,False,False
89,96,338,7,False,False
86,86,320,7,False,False
88,94,331,8,False,False
82,82,332,7,False,False
97,100,347,8,False,False
97,103,326,7,False,False
101,101,328,8,False,False
98,99,324,7,False,False
100,102,337,7,False,False
89,90,312,8,False,False
88,91,301,7,False,False
89,88,342,7,False,False
87,93,333,7,False,False
84,87,302,7,False,False
93,95,339,7,False,False
93,95,337,8,False,False
101,99,335,7,False,False
95,92,303,7,False,False
95,96,340,8,False,False
91,93,309,7,False,False
96,102,345,8,False,False
93,94,337,8,False,False
81,82,322,7,False,False
91,92,335,7,False,False
120,122,362,9,False,False
92,98,345,8,False,False
175,91,499,8,True,False
170,174,625,12,True,True
94,86,302,7,False,False
85,85,303,6,False,False
101,103,326,7,False,False
108,111,340,6,False,False
112,110,367,7,False,False
107,107,342,6,False,False
98,100,313,7,False,False
91,93,312,7,False,False
73,80,311,6,False,False
96,96,353,7,False,False
93,95,337,5,False,False
109,105,316,6,False,False
94,98,303,6,False,False
92,95,301,7,False,False
102,104,329,6,False,False
101,99,305,6,False,False
483,492,1629,30,True,True
74,80,303,8,False,False
106,106,326,8,False,False
85,89,337,6,False,False
82,86,338,5,False,False
85,87,333,6,False,False
93,94,360,6,False,False
105,109,357,6,False,False
115,111,365,7,False,False
105,105,341,7,False,False
85,86,330,6,False,False
110,105,344,7,False,False
108,116,368,8,False,False
104,105,369,6,False,False
98,103,325,6,False,False
100,104,355,7,False,False
90,94,320,6,False,False
86,88,303,6,False,False
85,89,305,6,False,False
98,101,362,6,False,False
88,92,315,7,False,False
99,100,329,7,False,False
81,88,333,5,False,False
111,109,364,7,False,False
91,100,351,6,False,False
83,82,310,8,False,False
101,101,344,7,False,False
85,85,310,6,False,False
86,87,326,5,False,False
97,98,303,6,False,False
86,90,322,6,False,False
94,95,330,7,False,False
93,95,349,8,False,False
75,79,308,5,False,False
98,94,325,7,False,False
107,108,350,7,False,False
101,101,328,6,False,False
84,90,301,5,False,False
92,97,311,5,False,False
101,105,324,8,False,False
104,105,342,7,False,False
89,92,339,5,False,False
134,129,493,10,True,True
105,98,348,8,False,False
94,89,330,6,False,False
86,87,309,7,False,False
102,97,345,8,False,False
93,89,324,7,False,False
91,89,330,7,False,False
95,96,336,7,False,False
105,110,349,7,False,False
93,96,333,8,False,False
81,85,304,7,False,False
94,96,331,7,False,False
95,97,355,8,False,False
91,90,318,7,False,False
297,302,1074,23,True,True
175,91,499,8,True,False
273,272,940,16,True,True
342,348,1276,19,True,True
82,83,324,9,False,False
80,83,317,5,False,False
89,93,343,7,False,False
96,101,359,7,False,False
97,102,348,6,False,False
92,92,329,6,False,False
86,87,304,6,False,False
96,98,354,6,False,False
95,96,361,6,False,False
83,86,302,6,False,False
89,88,318,6,False,False
100,101,330,6,False,False
88,88,313,6,False,False
98,96,340,6,False,False
102,103,350,7,False,False
103,104,350,7,False,False
97,101,357,7,False,False
94,95,347,6,False,False
98,102,361,7,False,False
87,91,304,5,False,False
97,87,335,9,False,False
297,304,1048,22,True,True
95,90,311,8,False,False
110,107,371,9,False,False
86,90,329,5,False,False
96,99,342,5,False,False
95,101,343,5,False,False
88,91,341,5,False,False
84,91,332,5,False,False
88,89,350,11,False,False
80,92,325,7,False,False
75,80,333,5,False,False
89,90,340,5,False,False
80,83,319,5,False,False
86,85,318,6,False,False
87,89,327,6,False,False
95,103,337,7,False,False
87,92,320,8,False,False
88,90,337,5,False,False
89,91,323,6,False,False
84,86,302,6,False,False
86,88,337,6,False,False
96,98,344,7,False,False
96,99,357,6,False,False
97,98,310,5,False,False
85,86,327,5,False,False
102,103,336,7,False,False
98,98,334,7,False,False
84,86,302,5,False,False
99,102,360,6,False,False
93,96,301,7,False,False
97,98,351,7,False,False
93,95,349,6,False,False
89,93,302,5,False,False
87,91,329,6,False,False
89,96,333,5,False,False
86,91,336,5,False,False
94,101,340,5,False,False
94,101,341,6,False,False
89,92,314,6,False,False
103,109,367,7,False,False
98,97,332,5,False,False
348,350,1176,23,True,True
77,78,318,7,False,False
73,72,316,6,False,False
91,93,353,7,False,False
100,102,355,7,False,False
86,89,337,7,False,False
94,101,328,6,False,False
91,95,331,5,False,False
101,98,306,8,False,False
101,103,342,7,False,False
107,108,338,7,False,False
83,88,309,7,False,False
107,111,349,8,False,False
88,92,320,7,False,False
92,92,359,6,False,False
102,105,360,6,False,False
98,99,336,5,False,False
103,110,356,6,False,False
107,105,370,6,False,False
112,113,370,7,False,False
104,107,363,6,False,False
91,93,343,6,False,False
86,88,306,5,False,False
108,108,368,7,False,False
92,92,348,6,False,False
104,103,338,7,False,False
175,91,499,8,True,False
394,407,1457,27,True,True
499,508,1782,31,True,True
120,120,437,10,False,False
282,297,1088,19,True,True
92,90,342,8,False,False
79,80,303,7,False,False
86,84,301,6,False,False
89,90,331,7,False,False
91,97,324,7,False,False
98,97,324,8,False,False
77,82,307,5,False,False
105,103,363,7,False,False
94,99,346,6,False,False
81,81,319,5,False,False
97,98,324,7,False,False
95,100,350,6,False,False
100,103,365,6,False,False
86,90,324,7,False,False
107,107,343,7,False,False
95,93,309,6,False,False
92,91,326,6,False,False
78,82,301,7,False,False
83,88,301,5,False,False
98,98,344,6,False,False
101,104,343,6,False,False
88,89,318,6,False,False
92,95,334,6,False,False
88,87,328,6,False,False
94,99,348,6,False,False
92,96,332,5,False,False
89,91,314,6,False,False
95,97,366,6,False,False
80,82,307,5,False,False
86,86,332,6,False,False
84,84,305,6,False,False
78,79,333,5,False,False
110,114,365,9,False,False
98,102,368,6,False,False
95,99,355,7,False,False
83,84,311,5,False,False
97,98,332,6,False,False
93,96,322,6,False,False
99,104,339,6,False,False
92,94,309,6,False,False
96,100,337,7,False,False
91,91,352,6,False,False
76,81,311,5,False,False
112,109,378,8,False,False
175,91,499,8,True,False
124,144,396,14,False,True
387,397,1681,38,True,True
97,98,339,11,False,False
113,115,460,10,False,False
212,223,891,20,True,True
73,81,307,6,False,False
98,100,319,6,False,False
88,93,325,5,False,False
88,89,320,6,False,False
77,76,327,8,False,False
68,74,325,9,False,False
85,86,305,8,False,False
86,96,326,6,False,False
96,103,344,7,False,False
86,94,362,8,False,False
102,102,354,8,False,False
83,89,301,7,False,False
78,81,312,9,False,False
113,118,340,7,False,False
90,92,316,7,False,False
95,102,312,6,False,False
83,90,305,6,False,False
90,98,325,6,False,False
84,95,336,6,False,False
92,92,332,6,False,False
94,96,336,7,False,False
442,467,1534,30,True,True
283,290,988,18,True,True
67,76,315,7,False,False
97,95,332,7,False,False
86,92,334,6,False,False
92,100,342,7,False,False
90,96,330,7,False,False
80,92,312,6,False,False
92,103,368,7,False,False
248,261,911,18,True,True
72,86,308,6,False,False
85,93,316,7,False,False
85,86,318,7,False,False
80,91,336,6,False,False
92,92,330,8,False,False
86,94,313,7,False,False
83,87,316,7,False,False
92,99,343,7,False,False
85,85,316,7,False,False
98,100,313,7,False,False
79,82,331,6,False,False
101,104,343,8,False,False
341,357,1254,27,True,True
80,98,331,7,False,False
175,91,499,8,True,False
287,289,999,16,True,True
125,140,462,8,False,True
168,184,570,12,True,True
75,91,331,9,False,False
94,98,332,5,False,False
95,98,339,5,False,False
110,111,339,5,False,False
93,97,322,8,False,False
92,97,361,8,False,False
89,98,326,8,False,False
89,92,316,7,False,False
99,99,346,8,False,False
83,83,319,7,False,False
88,92,320,7,False,False
84,90,311,7,False,False
81,84,330,7,False,False
84,90,313,7,False,False
100,107,324,7,False,False
97,102,302,6,False,False
91,100,330,7,False,False
92,100,332,7,False,False
79,84,344,7,False,False
84,84,313,7,False,False
81,87,307,7,False,False
84,87,336,6,False,False
89,95,309,7,False,False
80,78,322,7,False,False
81,81,305,7,False,False
89,90,330,7,False,False
88,88,336,7,False,False
101,105,344,8,False,False
106,104,335,6,False,False
112,110,366,7,False,False
82,96,303,5,False,False
90,110,303,7,False,False
94,118,319,6,False,False
137,146,428,10,True,True
175,91,499,8,True,False
243,248,996,25,True,True
137,136,525,11,True,True
177,174,605,14,True,True
123,121,412,8,False,False
137,139,474,10,True,True
117,123,488,11,False,False
85,88,339,8,False,False
96,101,345,7,False,False
98,96,337,7,False,False
99,96,353,7,False,False
84,85,325,7,False,False
80,80,330,7,False,False
87,94,311,7,False,False
90,98,329,7,False,False
91,93,333,7,False,False
85,86,315,7,False,False
99,92,301,8,False,False
98,95,317,6,False,False
87,87,308,7,False,False
89,89,314,7,False,False
94,94,335,8,False,False
99,96,316,7,False,False
89,84,301,6,False,False
92,90,302,7,False,False
105,101,335,8,False,False
106,107,356,7,False,False
97,102,319,7,False,False
94,94,319,7,False,False
85,88,305,7,False,False
85,88,311,7,False,False
90,91,334,7,False,False
86,89,319,7,False,False
85,93,326,7,False,False
89,91,323,7,False,False
92,93,328,7,False,False
96,96,325,7,False,False
92,92,320,7,False,False
99,97,341,7,False,False
85,86,316,6,False,False
88,89,338,7,False,False
95,96,330,8,False,False
97,99,338,7,False,False
87,88,317,7,False,False
90,91,312,7,False,False
91,94,322,7,False,False
92,103,309,6,False,False
89,90,311,6,False,False
96,99,347,7,False,False
129,134,596,14,True,True
72,74,321,7,False,False
90,95,317,7,False,False
99,100,345,7,False,False
87,91,324,6,False,False
73,77,309,6,False,False
99,98,347,7,False,False
97,101,342,7,False,False
89,95,315,6,False,False
81,87,304,6,False,False
86,88,303,7,False,False
84,85,305,6,False,False
499,515,1746,37,True,True
519,572,1782,42,True,True
72,91,316,9,False,False
441,447,1591,32,True,True
96,98,338,6,False,False
107,110,399,8,False,False
183,189,613,13,True,True
378,390,1250,24,True,True
70,80,308,6,False,False
87,85,311,5,False,False
80,91,304,5,False,False
98,114,353,7,False,False
103,105,362,6,False,False
100,97,337,5,False,False
95,101,367,6,False,False
89,100,320,6,False,False
89,97,342,6,False,False
92,97,327,7,False,False
92,116,333,7,False,False
175,91,499,8,True,False
84,91,306,6,False,False
96,98,351,7,False,False
85,86,313,7,False,False
74,75,301,6,False,False
95,93,319,7,False,False
96,99,348,7,False,False
82,84,314,7,False,False
95,95,351,7,False,False
86,90,316,7,False,False
95,96,322,7,False,False
202,201,874,20,True,True
85,86,323,6,False,False
425,428,1531,32,True,True
92,94,326,8,False,False
235,254,862,18,True,True
119,120,395,8,False,False
313,313,1066,23,True,True
74,82,312,8,False,False
83,86,335,6,False,False
89,91,324,7,False,False
100,103,355,7,False,False
87,87,318,7,False,False
76,80,310,7,False,False
94,93,312,7,False,False
97,102,330,7,False,False
90,89,321,7,False,False
84,83,328,7,False,False
90,89,310,7,False,False
86,94,320,7,False,False
93,98,325,7,False,False
100,101,327,7,False,False
96,101,339,8,False,False
86,95,347,7,False,False
95,98,348,7,False,False
86,92,321,7,False,False
97,102,345,7,False,False
98,102,321,8,False,False
87,94,322,7,False,False
101,104,349,8,False,False
99,101,329,7,False,False
94,96,342,7,False,False
103,103,329,7,False,False
91,94,303,7,False,False
90,96,320,7,False,False
94,98,328,7,False,False
97,102,344,7,False,False
107,107,343,7,False,False
93,98,303,8,False,False
94,92,312,6,False,False
94,107,349,7,False,False
87,92,331,7,False,False
90,94,332,7,False,False
143,149,582,13,True,True
175,91,499,8,True,False
103,106,341,8,False,False
87,90,314,5,False,False
92,94,316,5,False,False
93,95,332,7,False,False
87,90,335,5,False,False
94,94,325,6,False,False
97,98,304,5,False,False
110,126,347,8,False,False
94,91,308,6,False,False
115,119,346,7,False,False
77,77,355,9,False,False
377,381,1289,23,True,True
82,104,325,8,False,False
94,98,340,7,False,False
91,88,328,7,False,False
93,94,320,7,False,False
79,81,317,6,False,False
84,86,334,7,False,False
